corpus,clip_id,percorso,classe,contributore,eta,genere,autore,licenza,link_origine
fsd50k,120666,data/raw/fsd50k/FSD50K.dev_audio/120666.wav,,,,,artfwo,CC0,https://freesound.org/s/120666/
fsd50k,178669,data/raw/fsd50k/FSD50K.dev_audio/178669.wav,,,,,Hanbaal,CC0,https://freesound.org/s/178669/
fsd50k,235191,data/raw/fsd50k/FSD50K.dev_audio/235191.wav,,,,,xtrgamr,CC BY,https://freesound.org/s/235191/
fsd50k,267247,data/raw/fsd50k/FSD50K.dev_audio/267247.wav,,,,,BerlinGameScene,CC0,https://freesound.org/s/267247/
fsd50k,267248,data/raw/fsd50k/FSD50K.dev_audio/267248.wav,,,,,BerlinGameScene,CC0,https://freesound.org/s/267248/
fsd50k,119728,data/raw/fsd50k/FSD50K.dev_audio/119728.wav,,,,,jesabat,CC BY,https://freesound.org/s/119728/
fsd50k,166737,data/raw/fsd50k/FSD50K.dev_audio/166737.wav,,,,,Garold,CC0,https://freesound.org/s/166737/
fsd50k,84693,data/raw/fsd50k/FSD50K.dev_audio/84693.wav,,,,,cmusounddesign,CC BY,https://freesound.org/s/84693/
fsd50k,30416,data/raw/fsd50k/FSD50K.dev_audio/30416.wav,,,,,feveran,CC0,https://freesound.org/s/30416/
fsd50k,103391,data/raw/fsd50k/FSD50K.dev_audio/103391.wav,,,,,miastodzwiekow,CC BY,https://freesound.org/s/103391/
fsd50k,133833,data/raw/fsd50k/FSD50K.dev_audio/133833.wav,,,,,zedkah,CC0,https://freesound.org/s/133833/
fsd50k,361385,data/raw/fsd50k/FSD50K.dev_audio/361385.wav,,,,,dobroide,CC BY,https://freesound.org/s/361385/
fsd50k,35932,data/raw/fsd50k/FSD50K.dev_audio/35932.wav,,,,,altemark,CC BY,https://freesound.org/s/35932/
fsd50k,159090,data/raw/fsd50k/FSD50K.dev_audio/159090.wav,,,,,duncanlewismackinnon,CC BY,https://freesound.org/s/159090/
fsd50k,73523,data/raw/fsd50k/FSD50K.dev_audio/73523.wav,,,,,Corsica_S,CC BY,https://freesound.org/s/73523/
fsd50k,128294,data/raw/fsd50k/FSD50K.dev_audio/128294.wav,,,,,Xenonn,CC0,https://freesound.org/s/128294/
fsd50k,237732,data/raw/fsd50k/FSD50K.dev_audio/237732.wav,,,,,FlatHill,CC0,https://freesound.org/s/237732/
fsd50k,178032,data/raw/fsd50k/FSD50K.dev_audio/178032.wav,,,,,zimbot,CC BY,https://freesound.org/s/178032/
fsd50k,58280,data/raw/fsd50k/FSD50K.dev_audio/58280.wav,,,,,feveran,CC0,https://freesound.org/s/58280/
fsd50k,119216,data/raw/fsd50k/FSD50K.dev_audio/119216.wav,,,,,clruwe,CC BY,https://freesound.org/s/119216/
fsd50k,119214,data/raw/fsd50k/FSD50K.dev_audio/119214.wav,,,,,clruwe,CC BY,https://freesound.org/s/119214/
fsd50k,96082,data/raw/fsd50k/FSD50K.dev_audio/96082.wav,,,,,stamperadam,CC0,https://freesound.org/s/96082/
fsd50k,319224,data/raw/fsd50k/FSD50K.dev_audio/319224.wav,,,,,worthahep88,CC0,https://freesound.org/s/319224/
fsd50k,96088,data/raw/fsd50k/FSD50K.dev_audio/96088.wav,,,,,stamperadam,CC0,https://freesound.org/s/96088/
fsd50k,383978,data/raw/fsd50k/FSD50K.dev_audio/383978.wav,,,,,ChrisReierson,CC BY,https://freesound.org/s/383978/
fsd50k,191337,data/raw/fsd50k/FSD50K.dev_audio/191337.wav,,,,,klankbeeld,CC BY,https://freesound.org/s/191337/
fsd50k,168882,data/raw/fsd50k/FSD50K.dev_audio/168882.wav,,,,,dkcu,CC0,https://freesound.org/s/168882/
fsd50k,91157,data/raw/fsd50k/FSD50K.dev_audio/91157.wav,,,,,Suicidity,CC0,https://freesound.org/s/91157/
fsd50k,168885,data/raw/fsd50k/FSD50K.dev_audio/168885.wav,,,,,Zarkonnen,CC0,https://freesound.org/s/168885/
fsd50k,335697,data/raw/fsd50k/FSD50K.dev_audio/335697.wav,,,,,MattesHaus,CC BY,https://freesound.org/s/335697/
fsd50k,211203,data/raw/fsd50k/FSD50K.dev_audio/211203.wav,,,,,Diboz,CC0,https://freesound.org/s/211203/
fsd50k,218912,data/raw/fsd50k/FSD50K.dev_audio/218912.wav,,,,,vumseplutten1709,CC0,https://freesound.org/s/218912/
fsd50k,194463,data/raw/fsd50k/FSD50K.dev_audio/194463.wav,,,,,Agaxly,CC0,https://freesound.org/s/194463/
fsd50k,338125,data/raw/fsd50k/FSD50K.dev_audio/338125.wav,,,,,akoros,CC0,https://freesound.org/s/338125/
fsd50k,338121,data/raw/fsd50k/FSD50K.dev_audio/338121.wav,,,,,akoros,CC0,https://freesound.org/s/338121/
fsd50k,101041,data/raw/fsd50k/FSD50K.dev_audio/101041.wav,,,,,mo_damage,CC0,https://freesound.org/s/101041/
fsd50k,36362,data/raw/fsd50k/FSD50K.dev_audio/36362.wav,,,,,roubignolle,CC BY,https://freesound.org/s/36362/
fsd50k,248004,data/raw/fsd50k/FSD50K.dev_audio/248004.wav,,,,,MTG,CC BY,https://freesound.org/s/248004/
fsd50k,132861,data/raw/fsd50k/FSD50K.dev_audio/132861.wav,,,,,ecfike,CC0,https://freesound.org/s/132861/
fsd50k,316440,data/raw/fsd50k/FSD50K.dev_audio/316440.wav,,,,,LittleRobotSoundFactory,CC BY,https://freesound.org/s/316440/
fsd50k,239823,data/raw/fsd50k/FSD50K.dev_audio/239823.wav,,,,,quartertone,CC BY,https://freesound.org/s/239823/
fsd50k,239820,data/raw/fsd50k/FSD50K.dev_audio/239820.wav,,,,,quartertone,CC BY,https://freesound.org/s/239820/
fsd50k,32327,data/raw/fsd50k/FSD50K.dev_audio/32327.wav,,,,,Codeine,CC BY,https://freesound.org/s/32327/
fsd50k,222310,data/raw/fsd50k/FSD50K.dev_audio/222310.wav,,,,,ajaysm,CC BY,https://freesound.org/s/222310/
fsd50k,166304,data/raw/fsd50k/FSD50K.dev_audio/166304.wav,,,,,Fantozzi,CC0,https://freesound.org/s/166304/
fsd50k,278944,data/raw/fsd50k/FSD50K.dev_audio/278944.wav,,,,,toiletrolltube,CC0,https://freesound.org/s/278944/
fsd50k,61902,data/raw/fsd50k/FSD50K.dev_audio/61902.wav,,,,,NoiseCollector,CC BY,https://freesound.org/s/61902/
fsd50k,350423,data/raw/fsd50k/FSD50K.dev_audio/350423.wav,,,,,benjaminharveydesign,CC0,https://freesound.org/s/350423/
fsd50k,80613,data/raw/fsd50k/FSD50K.dev_audio/80613.wav,,,,,Corsica_S,CC BY,https://freesound.org/s/80613/
fsd50k,7903,data/raw/fsd50k/FSD50K.dev_audio/7903.wav,,,,,schluppipuppie,CC BY,https://freesound.org/s/7903/
fsd50k,32549,data/raw/fsd50k/FSD50K.dev_audio/32549.wav,,,,,dobroide,CC BY,https://freesound.org/s/32549/
fsd50k,56435,data/raw/fsd50k/FSD50K.dev_audio/56435.wav,,,,,Surfjira,CC BY,https://freesound.org/s/56435/
fsd50k,199387,data/raw/fsd50k/FSD50K.dev_audio/199387.wav,,,,,martinimeniscus,CC0,https://freesound.org/s/199387/
fsd50k,79204,data/raw/fsd50k/FSD50K.dev_audio/79204.wav,,,,,labailey,CC0,https://freesound.org/s/79204/
fsd50k,374707,data/raw/fsd50k/FSD50K.dev_audio/374707.wav,,,,,Samulis,CC0,https://freesound.org/s/374707/
fsd50k,373290,data/raw/fsd50k/FSD50K.dev_audio/373290.wav,,,,,Samulis,CC0,https://freesound.org/s/373290/
fsd50k,162709,data/raw/fsd50k/FSD50K.dev_audio/162709.wav,,,,,synthetic-oz,CC BY,https://freesound.org/s/162709/
fsd50k,142067,data/raw/fsd50k/FSD50K.dev_audio/142067.wav,,,,,quartertone,CC BY,https://freesound.org/s/142067/
fsd50k,369073,data/raw/fsd50k/FSD50K.dev_audio/369073.wav,,,,,newagesoup,CC0,https://freesound.org/s/369073/
fsd50k,270601,data/raw/fsd50k/FSD50K.dev_audio/270601.wav,,,,,Hoerspielwerkstatt_HEF,CC BY,https://freesound.org/s/270601/
fsd50k,145899,data/raw/fsd50k/FSD50K.dev_audio/145899.wav,,,,,quartertone,CC BY,https://freesound.org/s/145899/
fsd50k,150700,data/raw/fsd50k/FSD50K.dev_audio/150700.wav,,,,,quartertone,CC BY,https://freesound.org/s/150700/
fsd50k,148551,data/raw/fsd50k/FSD50K.dev_audio/148551.wav,,,,,neatonk,CC BY,https://freesound.org/s/148551/
fsd50k,208891,data/raw/fsd50k/FSD50K.dev_audio/208891.wav,,,,,T David Pattison,CC0,https://freesound.org/s/208891/
fsd50k,355904,data/raw/fsd50k/FSD50K.dev_audio/355904.wav,,,,,MTG,CC BY,https://freesound.org/s/355904/
fsd50k,243794,data/raw/fsd50k/FSD50K.dev_audio/243794.wav,,,,,Iberian_Runa,CC BY,https://freesound.org/s/243794/
fsd50k,222206,data/raw/fsd50k/FSD50K.dev_audio/222206.wav,,,,,ajaysm,CC BY,https://freesound.org/s/222206/
fsd50k,222207,data/raw/fsd50k/FSD50K.dev_audio/222207.wav,,,,,ajaysm,CC BY,https://freesound.org/s/222207/
fsd50k,181950,data/raw/fsd50k/FSD50K.dev_audio/181950.wav,,,,,qubodup,CC0,https://freesound.org/s/181950/
fsd50k,73581,data/raw/fsd50k/FSD50K.dev_audio/73581.wav,,,,,Benboncan,CC BY,https://freesound.org/s/73581/
fsd50k,335942,data/raw/fsd50k/FSD50K.dev_audio/335942.wav,,,,,newagesoup,CC0,https://freesound.org/s/335942/
fsd50k,357150,data/raw/fsd50k/FSD50K.dev_audio/357150.wav,,,,,MTG,CC BY,https://freesound.org/s/357150/
fsd50k,208912,data/raw/fsd50k/FSD50K.dev_audio/208912.wav,,,,,Trentyham,CC BY,https://freesound.org/s/208912/
fsd50k,88841,data/raw/fsd50k/FSD50K.dev_audio/88841.wav,,,,,lsprice,CC BY,https://freesound.org/s/88841/
fsd50k,72162,data/raw/fsd50k/FSD50K.dev_audio/72162.wav,,,,,IFartInUrGeneralDirection,CC BY,https://freesound.org/s/72162/
fsd50k,236452,data/raw/fsd50k/FSD50K.dev_audio/236452.wav,,,,,bcimmet,CC BY,https://freesound.org/s/236452/
fsd50k,360231,data/raw/fsd50k/FSD50K.dev_audio/360231.wav,,,,,MTG,CC BY,https://freesound.org/s/360231/
fsd50k,102461,data/raw/fsd50k/FSD50K.dev_audio/102461.wav,,,,,sandyrb,CC BY,https://freesound.org/s/102461/
fsd50k,367085,data/raw/fsd50k/FSD50K.dev_audio/367085.wav,,,,,univ_lyon3,CC BY,https://freesound.org/s/367085/
fsd50k,209578,data/raw/fsd50k/FSD50K.dev_audio/209578.wav,,,,,Zott820,CC0,https://freesound.org/s/209578/
fsd50k,138247,data/raw/fsd50k/FSD50K.dev_audio/138247.wav,,,,,Hupguy,CC0,https://freesound.org/s/138247/
fsd50k,14222,data/raw/fsd50k/FSD50K.dev_audio/14222.wav,,,,,adcbicycle,CC0,https://freesound.org/s/14222/
fsd50k,22863,data/raw/fsd50k/FSD50K.dev_audio/22863.wav,,,,,deleted_user_133379,CC BY,https://freesound.org/s/22863/
fsd50k,103998,data/raw/fsd50k/FSD50K.dev_audio/103998.wav,,,,,RutgerMuller,CC0,https://freesound.org/s/103998/
fsd50k,148156,data/raw/fsd50k/FSD50K.dev_audio/148156.wav,,,,,jordiroquer,CC BY,https://freesound.org/s/148156/
fsd50k,51688,data/raw/fsd50k/FSD50K.dev_audio/51688.wav,,,,,inchadney,CC BY,https://freesound.org/s/51688/
fsd50k,270603,data/raw/fsd50k/FSD50K.dev_audio/270603.wav,,,,,Hoerspielwerkstatt_HEF,CC BY,https://freesound.org/s/270603/
fsd50k,163117,data/raw/fsd50k/FSD50K.dev_audio/163117.wav,,,,,qubodup,CC0,https://freesound.org/s/163117/
fsd50k,17859,data/raw/fsd50k/FSD50K.dev_audio/17859.wav,,,,,sukaton,CC0,https://freesound.org/s/17859/
fsd50k,154504,data/raw/fsd50k/FSD50K.dev_audio/154504.wav,,,,,ecfike,CC0,https://freesound.org/s/154504/
fsd50k,377039,data/raw/fsd50k/FSD50K.dev_audio/377039.wav,,,,,dkustic,CC BY,https://freesound.org/s/377039/
fsd50k,182946,data/raw/fsd50k/FSD50K.dev_audio/182946.wav,,,,,quartertone,CC BY,https://freesound.org/s/182946/
fsd50k,354848,data/raw/fsd50k/FSD50K.dev_audio/354848.wav,,,,,MTG,CC BY,https://freesound.org/s/354848/
fsd50k,383691,data/raw/fsd50k/FSD50K.dev_audio/383691.wav,,,,,pjcohen,CC0,https://freesound.org/s/383691/
fsd50k,137653,data/raw/fsd50k/FSD50K.dev_audio/137653.wav,,,,,quartertone,CC BY,https://freesound.org/s/137653/
fsd50k,146653,data/raw/fsd50k/FSD50K.dev_audio/146653.wav,,,,,quartertone,CC BY,https://freesound.org/s/146653/
fsd50k,369234,data/raw/fsd50k/FSD50K.dev_audio/369234.wav,,,,,laspaziale,CC BY,https://freesound.org/s/369234/
fsd50k,207607,data/raw/fsd50k/FSD50K.dev_audio/207607.wav,,,,,syrinscape,CC BY,https://freesound.org/s/207607/
fsd50k,339326,data/raw/fsd50k/FSD50K.dev_audio/339326.wav,,,,,InspectorJ,CC BY,https://freesound.org/s/339326/
fsd50k,185733,data/raw/fsd50k/FSD50K.dev_audio/185733.wav,,,,,enric592,CC BY,https://freesound.org/s/185733/
fsd50k,17857,data/raw/fsd50k/FSD50K.dev_audio/17857.wav,,,,,sukaton,CC0,https://freesound.org/s/17857/
fsd50k,337450,data/raw/fsd50k/FSD50K.dev_audio/337450.wav,,,,,InspectorJ,CC BY,https://freesound.org/s/337450/
fsd50k,358156,data/raw/fsd50k/FSD50K.dev_audio/358156.wav,,,,,MTG,CC BY,https://freesound.org/s/358156/
fsd50k,250654,data/raw/fsd50k/FSD50K.dev_audio/250654.wav,,,,,univ_lyon3,CC0,https://freesound.org/s/250654/
fsd50k,354413,data/raw/fsd50k/FSD50K.dev_audio/354413.wav,,,,,MTG,CC BY,https://freesound.org/s/354413/
fsd50k,16031,data/raw/fsd50k/FSD50K.dev_audio/16031.wav,,,,,hookhead,CC0,https://freesound.org/s/16031/
fsd50k,68646,data/raw/fsd50k/FSD50K.dev_audio/68646.wav,,,,,IFartInUrGeneralDirection,CC BY,https://freesound.org/s/68646/
fsd50k,220649,data/raw/fsd50k/FSD50K.dev_audio/220649.wav,,,,,marionagm90,CC BY,https://freesound.org/s/220649/
fsd50k,182431,data/raw/fsd50k/FSD50K.dev_audio/182431.wav,,,,,qubodup,CC0,https://freesound.org/s/182431/
fsd50k,143397,data/raw/fsd50k/FSD50K.dev_audio/143397.wav,,,,,quartertone,CC BY,https://freesound.org/s/143397/
fsd50k,271633,data/raw/fsd50k/FSD50K.dev_audio/271633.wav,,,,,carmsie,CC0,https://freesound.org/s/271633/
fsd50k,357380,data/raw/fsd50k/FSD50K.dev_audio/357380.wav,,,,,MTG,CC BY,https://freesound.org/s/357380/
fsd50k,235126,data/raw/fsd50k/FSD50K.dev_audio/235126.wav,,,,,Reitanna,CC0,https://freesound.org/s/235126/
fsd50k,250103,data/raw/fsd50k/FSD50K.dev_audio/250103.wav,,,,,phatcorns,CC0,https://freesound.org/s/250103/
fsd50k,156313,data/raw/fsd50k/FSD50K.dev_audio/156313.wav,,,,,dayvonjersen,CC0,https://freesound.org/s/156313/
fsd50k,26137,data/raw/fsd50k/FSD50K.dev_audio/26137.wav,,,,,WIM,CC BY,https://freesound.org/s/26137/
fsd50k,133123,data/raw/fsd50k/FSD50K.dev_audio/133123.wav,,,,,samuelburt,CC0,https://freesound.org/s/133123/
fsd50k,326883,data/raw/fsd50k/FSD50K.dev_audio/326883.wav,,,,,11linda,CC BY,https://freesound.org/s/326883/
fsd50k,324201,data/raw/fsd50k/FSD50K.dev_audio/324201.wav,,,,,brterry,CC0,https://freesound.org/s/324201/
fsd50k,239691,data/raw/fsd50k/FSD50K.dev_audio/239691.wav,,,,,quartertone,CC BY,https://freesound.org/s/239691/
fsd50k,358249,data/raw/fsd50k/FSD50K.dev_audio/358249.wav,,,,,MTG,CC BY,https://freesound.org/s/358249/
fsd50k,257551,data/raw/fsd50k/FSD50K.dev_audio/257551.wav,,,,,Jagadamba,CC BY,https://freesound.org/s/257551/
fsd50k,166971,data/raw/fsd50k/FSD50K.dev_audio/166971.wav,,,,,jamesabels,CC0,https://freesound.org/s/166971/
fsd50k,66032,data/raw/fsd50k/FSD50K.dev_audio/66032.wav,,,,,IFartInUrGeneralDirection,CC BY,https://freesound.org/s/66032/
fsd50k,324206,data/raw/fsd50k/FSD50K.dev_audio/324206.wav,,,,,brterry,CC0,https://freesound.org/s/324206/
fsd50k,93407,data/raw/fsd50k/FSD50K.dev_audio/93407.wav,,,,,Corsica_S,CC BY,https://freesound.org/s/93407/
fsd50k,324205,data/raw/fsd50k/FSD50K.dev_audio/324205.wav,,,,,brterry,CC0,https://freesound.org/s/324205/
fsd50k,92638,data/raw/fsd50k/FSD50K.dev_audio/92638.wav,,,,,CGEffex,CC BY,https://freesound.org/s/92638/
fsd50k,237380,data/raw/fsd50k/FSD50K.dev_audio/237380.wav,,,,,squareal,CC0,https://freesound.org/s/237380/
fsd50k,164482,data/raw/fsd50k/FSD50K.dev_audio/164482.wav,,,,,Adam_N,CC0,https://freesound.org/s/164482/
fsd50k,72126,data/raw/fsd50k/FSD50K.dev_audio/72126.wav,,,,,KIZILSUNGUR,CC0,https://freesound.org/s/72126/
fsd50k,266899,data/raw/fsd50k/FSD50K.dev_audio/266899.wav,,,,,BalancedEnergy10,CC0,https://freesound.org/s/266899/
fsd50k,70762,data/raw/fsd50k/FSD50K.dev_audio/70762.wav,,,,,kayasavas87,CC0,https://freesound.org/s/70762/
fsd50k,136057,data/raw/fsd50k/FSD50K.dev_audio/136057.wav,,,,,quartertone,CC BY,https://freesound.org/s/136057/
fsd50k,248441,data/raw/fsd50k/FSD50K.dev_audio/248441.wav,,,,,MTG,CC BY,https://freesound.org/s/248441/
fsd50k,194813,data/raw/fsd50k/FSD50K.dev_audio/194813.wav,,,,,unfa,CC BY,https://freesound.org/s/194813/
fsd50k,168870,data/raw/fsd50k/FSD50K.dev_audio/168870.wav,,,,,dkcu,CC0,https://freesound.org/s/168870/
fsd50k,192766,data/raw/fsd50k/FSD50K.dev_audio/192766.wav,,,,,jemtman,CC0,https://freesound.org/s/192766/
fsd50k,383626,data/raw/fsd50k/FSD50K.dev_audio/383626.wav,,,,,newagesoup,CC0,https://freesound.org/s/383626/
fsd50k,200598,data/raw/fsd50k/FSD50K.dev_audio/200598.wav,,,,,quartertone,CC BY,https://freesound.org/s/200598/
fsd50k,70214,data/raw/fsd50k/FSD50K.dev_audio/70214.wav,,,,,QLC,CC BY,https://freesound.org/s/70214/
fsd50k,13887,data/raw/fsd50k/FSD50K.dev_audio/13887.wav,,,,,adcbicycle,CC0,https://freesound.org/s/13887/
fsd50k,143521,data/raw/fsd50k/FSD50K.dev_audio/143521.wav,,,,,quartertone,CC BY,https://freesound.org/s/143521/
fsd50k,374985,data/raw/fsd50k/FSD50K.dev_audio/374985.wav,,,,,Samulis,CC0,https://freesound.org/s/374985/
fsd50k,373286,data/raw/fsd50k/FSD50K.dev_audio/373286.wav,,,,,Samulis,CC0,https://freesound.org/s/373286/
fsd50k,151798,data/raw/fsd50k/FSD50K.dev_audio/151798.wav,,,,,JamesMontour,CC0,https://freesound.org/s/151798/
fsd50k,373365,data/raw/fsd50k/FSD50K.dev_audio/373365.wav,,,,,Samulis,CC0,https://freesound.org/s/373365/
fsd50k,373367,data/raw/fsd50k/FSD50K.dev_audio/373367.wav,,,,,Samulis,CC0,https://freesound.org/s/373367/
fsd50k,324555,data/raw/fsd50k/FSD50K.dev_audio/324555.wav,,,,,jsfft,CC BY,https://freesound.org/s/324555/
fsd50k,47142,data/raw/fsd50k/FSD50K.dev_audio/47142.wav,,,,,Corsica_S,CC BY,https://freesound.org/s/47142/
fsd50k,13613,data/raw/fsd50k/FSD50K.dev_audio/13613.wav,,,,,hookhead,CC0,https://freesound.org/s/13613/
fsd50k,349810,data/raw/fsd50k/FSD50K.dev_audio/349810.wav,,,,,kingsrow,CC0,https://freesound.org/s/349810/
fsd50k,349814,data/raw/fsd50k/FSD50K.dev_audio/349814.wav,,,,,kingsrow,CC0,https://freesound.org/s/349814/
fsd50k,202002,data/raw/fsd50k/FSD50K.dev_audio/202002.wav,,,,,ryancacophony,CC0,https://freesound.org/s/202002/
fsd50k,40518,data/raw/fsd50k/FSD50K.dev_audio/40518.wav,,,,,hubertmichel,CC BY,https://freesound.org/s/40518/
fsd50k,176992,data/raw/fsd50k/FSD50K.dev_audio/176992.wav,,,,,Snapper4298,CC BY,https://freesound.org/s/176992/
fsd50k,374259,data/raw/fsd50k/FSD50K.dev_audio/374259.wav,,,,,Samulis,CC0,https://freesound.org/s/374259/
fsd50k,375514,data/raw/fsd50k/FSD50K.dev_audio/375514.wav,,,,,Samulis,CC0,https://freesound.org/s/375514/
fsd50k,375511,data/raw/fsd50k/FSD50K.dev_audio/375511.wav,,,,,Samulis,CC0,https://freesound.org/s/375511/
fsd50k,137471,data/raw/fsd50k/FSD50K.dev_audio/137471.wav,,,,,quartertone,CC BY,https://freesound.org/s/137471/
fsd50k,137475,data/raw/fsd50k/FSD50K.dev_audio/137475.wav,,,,,quartertone,CC BY,https://freesound.org/s/137475/
fsd50k,375398,data/raw/fsd50k/FSD50K.dev_audio/375398.wav,,,,,Samulis,CC0,https://freesound.org/s/375398/
fsd50k,200701,data/raw/fsd50k/FSD50K.dev_audio/200701.wav,,,,,quartertone,CC BY,https://freesound.org/s/200701/
fsd50k,7055,data/raw/fsd50k/FSD50K.dev_audio/7055.wav,,,,,mystiscool,CC BY,https://freesound.org/s/7055/
fsd50k,40261,data/raw/fsd50k/FSD50K.dev_audio/40261.wav,,,,,hubertmichel,CC BY,https://freesound.org/s/40261/
fsd50k,247896,data/raw/fsd50k/FSD50K.dev_audio/247896.wav,,,,,MTG,CC BY,https://freesound.org/s/247896/
fsd50k,24281,data/raw/fsd50k/FSD50K.dev_audio/24281.wav,,,,,NoiseCollector,CC BY,https://freesound.org/s/24281/
fsd50k,138739,data/raw/fsd50k/FSD50K.dev_audio/138739.wav,,,,,quartertone,CC BY,https://freesound.org/s/138739/
fsd50k,53505,data/raw/fsd50k/FSD50K.dev_audio/53505.wav,,,,,csengeri,CC BY,https://freesound.org/s/53505/
fsd50k,138737,data/raw/fsd50k/FSD50K.dev_audio/138737.wav,,,,,quartertone,CC BY,https://freesound.org/s/138737/
fsd50k,350605,data/raw/fsd50k/FSD50K.dev_audio/350605.wav,,,,,kerauch,CC0,https://freesound.org/s/350605/
fsd50k,137442,data/raw/fsd50k/FSD50K.dev_audio/137442.wav,,,,,quartertone,CC BY,https://freesound.org/s/137442/
fsd50k,354234,data/raw/fsd50k/FSD50K.dev_audio/354234.wav,,,,,MTG,CC BY,https://freesound.org/s/354234/
fsd50k,193401,data/raw/fsd50k/FSD50K.dev_audio/193401.wav,,,,,qubodup,CC BY,https://freesound.org/s/193401/
fsd50k,353953,data/raw/fsd50k/FSD50K.dev_audio/353953.wav,,,,,Moo_Wonders,CC0,https://freesound.org/s/353953/
fsd50k,359800,data/raw/fsd50k/FSD50K.dev_audio/359800.wav,,,,,MTG,CC BY,https://freesound.org/s/359800/
fsd50k,328168,data/raw/fsd50k/FSD50K.dev_audio/328168.wav,,,,,InspectorJ,CC BY,https://freesound.org/s/328168/
fsd50k,323695,data/raw/fsd50k/FSD50K.dev_audio/323695.wav,,,,,Reitanna,CC0,https://freesound.org/s/323695/
fsd50k,340703,data/raw/fsd50k/FSD50K.dev_audio/340703.wav,,,,,mickyman5000,CC0,https://freesound.org/s/340703/
fsd50k,324767,data/raw/fsd50k/FSD50K.dev_audio/324767.wav,,,,,efeberton,CC BY,https://freesound.org/s/324767/
fsd50k,378275,data/raw/fsd50k/FSD50K.dev_audio/378275.wav,,,,,13GPanska_Jirova_Tereza,CC0,https://freesound.org/s/378275/
fsd50k,374348,data/raw/fsd50k/FSD50K.dev_audio/374348.wav,,,,,Samulis,CC0,https://freesound.org/s/374348/
fsd50k,137502,data/raw/fsd50k/FSD50K.dev_audio/137502.wav,,,,,quartertone,CC BY,https://freesound.org/s/137502/
fsd50k,359741,data/raw/fsd50k/FSD50K.dev_audio/359741.wav,,,,,MTG,CC BY,https://freesound.org/s/359741/
fsd50k,270133,data/raw/fsd50k/FSD50K.dev_audio/270133.wav,,,,,Theriavirra,CC BY,https://freesound.org/s/270133/
fsd50k,29796,data/raw/fsd50k/FSD50K.dev_audio/29796.wav,,,,,stomachache,CC0,https://freesound.org/s/29796/
fsd50k,103173,data/raw/fsd50k/FSD50K.dev_audio/103173.wav,,,,,fons,CC0,https://freesound.org/s/103173/
fsd50k,30342,data/raw/fsd50k/FSD50K.dev_audio/30342.wav,,,,,junggle,CC BY,https://freesound.org/s/30342/
fsd50k,381663,data/raw/fsd50k/FSD50K.dev_audio/381663.wav,,,,,13FPanska_Prochazkova_Lucie,CC0,https://freesound.org/s/381663/
fsd50k,109865,data/raw/fsd50k/FSD50K.dev_audio/109865.wav,,,,,Corsica_S,CC BY,https://freesound.org/s/109865/
fsd50k,57373,data/raw/fsd50k/FSD50K.dev_audio/57373.wav,,,,,ignotus,CC BY,https://freesound.org/s/57373/
fsd50k,356781,data/raw/fsd50k/FSD50K.dev_audio/356781.wav,,,,,MTG,CC BY,https://freesound.org/s/356781/
fsd50k,96094,data/raw/fsd50k/FSD50K.dev_audio/96094.wav,,,,,stamperadam,CC0,https://freesound.org/s/96094/
fsd50k,107440,data/raw/fsd50k/FSD50K.dev_audio/107440.wav,,,,,NoiseCollector,CC BY,https://freesound.org/s/107440/
fsd50k,238703,data/raw/fsd50k/FSD50K.dev_audio/238703.wav,,,,,bronxio,CC0,https://freesound.org/s/238703/
fsd50k,182960,data/raw/fsd50k/FSD50K.dev_audio/182960.wav,,,,,quartertone,CC BY,https://freesound.org/s/182960/
fsd50k,199281,data/raw/fsd50k/FSD50K.dev_audio/199281.wav,,,,,qubodup,CC BY,https://freesound.org/s/199281/
fsd50k,264101,data/raw/fsd50k/FSD50K.dev_audio/264101.wav,,,,,kwahmah_02,CC BY,https://freesound.org/s/264101/
fsd50k,370893,data/raw/fsd50k/FSD50K.dev_audio/370893.wav,,,,,sjturia,CC BY,https://freesound.org/s/370893/
fsd50k,370898,data/raw/fsd50k/FSD50K.dev_audio/370898.wav,,,,,sjturia,CC BY,https://freesound.org/s/370898/
fsd50k,138753,data/raw/fsd50k/FSD50K.dev_audio/138753.wav,,,,,quartertone,CC BY,https://freesound.org/s/138753/
fsd50k,170745,data/raw/fsd50k/FSD50K.dev_audio/170745.wav,,,,,Fewes,CC0,https://freesound.org/s/170745/
fsd50k,170746,data/raw/fsd50k/FSD50K.dev_audio/170746.wav,,,,,ullikins,CC BY,https://freesound.org/s/170746/
fsd50k,369111,data/raw/fsd50k/FSD50K.dev_audio/369111.wav,,,,,newagesoup,CC0,https://freesound.org/s/369111/
fsd50k,10609,data/raw/fsd50k/FSD50K.dev_audio/10609.wav,,,,,batchku,CC0,https://freesound.org/s/10609/
fsd50k,252483,data/raw/fsd50k/FSD50K.dev_audio/252483.wav,,,,,GrowingUp,CC BY,https://freesound.org/s/252483/
fsd50k,355752,data/raw/fsd50k/FSD50K.dev_audio/355752.wav,,,,,MTG,CC BY,https://freesound.org/s/355752/
